Team_A,Team_B,Probability,Elo_A,Elo_B,Elo_Diff,Warm_A,Warm_B,Koppen_A,Koppen_B,Climate_Zone_A,Climate_Zone_B,Is_Climate_Clash,Warm_Team,Cool_Team,Climate_Score_A,Climate_Score_B,Venue_Temp_C,Climate_Diff_Score,p_adjustment,Climate_Flag_Tier
Turkey,Norway,0.0631,1998.0,1994.0,4.0,1,0,Csa,Dfc,Temperate,Continental,1,Turkey,Norway,0.5,0.2,23.8,0.2144,0.0069,Tier 2 (Moderate)
Turkey,Scotland,0.0054,1998.0,1857.0,141.0,1,1,Csa,Cfb,Temperate,Temperate,0,Turkey,Scotland,0.5,0.5,25.6,0.0,0.0,None
Turkey,South Korea,0.0158,1998.0,1895.0,103.0,1,0,Csa,Dwa,Temperate,Continental,1,Turkey,South Korea,0.5,0.2,23.9,0.1755,0.0056,Tier 3 (Weak)
Turkey,Sweden,0.0294,1998.0,1793.0,205.0,1,0,Csa,Dfc,Temperate,Continental,1,Turkey,Sweden,0.5,0.2,21.2,0.1412,0.0045,Tier 3 (Weak)
Turkey,Switzerland,0.0391,1998.0,1990.0,8.0,1,1,Csa,Cfb,Temperate,Temperate,0,Turkey,Switzerland,0.5,0.5,22.3,0.0,0.0,None
United States,Austria,0.0197,1832.0,1929.0,-97.0,1,0,Cfa,Dfb,Temperate,Continental,1,United States,Austria,0.5,0.2,19.8,0.0886,0.0028,Tier 3 (Weak)
United States,Belgium,0.099,1832.0,2002.0,-170.0,1,1,Cfa,Cfb,Temperate,Temperate,0,United States,Belgium,0.5,0.5,21.8,0.0,0.0,None
United States,Bosnia and Herzegovina,0.0106,1832.0,1653.0,179.0,1,1,Cfa,Cfb,Temperate,Temperate,0,United States,Bosnia and Herzegovina,0.5,0.5,17.1,0.0,0.0,None
United States,Canada,0.0173,1832.0,1903.0,-71.0,1,0,Cfa,Dfc,Temperate,Continental,1,United States,Canada,0.5,0.2,22.2,0.1441,0.0046,Tier 3 (Weak)
United States,Croatia,0.003,1832.0,1979.0,-147.0,1,1,Cfa,Cfb,Temperate,Temperate,0,United States,Croatia,0.5,0.5,22.0,0.0,0.0,None
United States,Czech Republic,0.004,1832.0,1837.0,-5.0,1,0,Cfa,Dfb,Temperate,Continental,1,United States,Czech Republic,0.5,0.2,18.7,0.0,0.0,Tier 3 (Weak)
United States,England,0.0067,1832.0,2083.0,-251.0,1,1,Cfa,Cfb,Temperate,Temperate,0,United States,England,0.5,0.5,23.9,0.0,0.0,None
United States,France,0.0668,1832.0,2160.0,-328.0,1,1,Cfa,Cfb,Temperate,Temperate,0,United States,France,0.5,0.5,23.8,0.0,0.0,None
United States,Germany,0.0472,1832.0,2032.0,-200.0,1,1,Cfa,Cfb,Temperate,Temperate,0,United States,Germany,0.5,0.5,23.8,0.0,0.0,None
United States,Netherlands,0.0151,1832.0,2006.0,-174.0,1,1,Cfa,Cfb,Temperate,Temperate,0,United States,Netherlands,0.5,0.5,22.4,0.0,0.0,None
United States,New Zealand,0.0704,1832.0,1710.0,122.0,1,1,Cfa,Cfb,Temperate,Temperate,0,United States,New Zealand,0.5,0.5,18.8,0.0,0.0,None
United States,Norway,0.041,1832.0,1994.0,-162.0,1,0,Cfa,Dfc,Temperate,Continental,1,United States,Norway,0.5,0.2,24.0,0.2111,0.0068,Tier 2 (Moderate)
United States,Scotland,0.001,1832.0,1857.0,-25.0,1,1,Cfa,Cfb,Temperate,Temperate,0,United States,Scotland,0.5,0.5,20.3,0.0,0.0,None
United States,South Korea,0.0045,1832.0,1895.0,-63.0,1,0,Cfa,Dwa,Temperate,Continental,1,United States,South Korea,0.5,0.2,18.7,0.0,0.0,Tier 3 (Weak)
United States,Sweden,0.012,1832.0,1793.0,39.0,1,0,Cfa,Dfc,Temperate,Continental,1,United States,Sweden,0.5,0.2,16.1,0.0,0.0,Tier 3 (Weak)
United States,Switzerland,0.0211,1832.0,1990.0,-158.0,1,1,Cfa,Cfb,Temperate,Temperate,0,United States,Switzerland,0.5,0.5,21.0,0.0,0.0,None
Uruguay,Austria,0.1243,1986.0,1929.0,57.0,1,0,Cfa,Dfb,Temperate,Continental,1,Uruguay,Austria,0.5,0.2,24.0,0.1729,0.0055,Tier 2 (Moderate)
Uruguay,Belgium,0.0598,1986.0,2002.0,-16.0,1,1,Cfa,Cfb,Temperate,Temperate,0,Uruguay,Belgium,0.5,0.5,23.3,0.0,0.0,None
Uruguay,Bosnia and Herzegovina,0.0005,1986.0,1653.0,333.0,1,1,Cfa,Cfb,Temperate,Temperate,0,Uruguay,Bosnia and Herzegovina,0.5,0.5,19.8,0.0,0.0,None
Uruguay,Canada,0.0118,1986.0,1903.0,83.0,1,0,Cfa,Dfc,Temperate,Continental,1,Uruguay,Canada,0.5,0.2,23.9,0.1843,0.0059,Tier 3 (Weak)
Uruguay,Croatia,0.0386,1986.0,1979.0,7.0,1,1,Cfa,Cfb,Temperate,Temperate,0,Uruguay,Croatia,0.5,0.5,23.9,0.0,0.0,None
Uruguay,Czech Republic,0.0131,1986.0,1837.0,149.0,1,0,Cfa,Dfb,Temperate,Continental,1,Uruguay,Czech Republic,0.5,0.2,22.8,0.1462,0.0047,Tier 3 (Weak)
Uruguay,England,0.0626,1986.0,2083.0,-97.0,1,1,Cfa,Cfb,Temperate,Temperate,0,Uruguay,England,0.5,0.5,23.9,0.0,0.0,None
Uruguay,France,0.0462,1986.0,2160.0,-174.0,1,1,Cfa,Cfb,Temperate,Temperate,0,Uruguay,France,0.5,0.5,25.6,0.0,0.0,None
Uruguay,Germany,0.0228,1986.0,2032.0,-46.0,1,1,Cfa,Cfb,Temperate,Temperate,0,Uruguay,Germany,0.5,0.5,24.9,0.0,0.0,None
Uruguay,Netherlands,0.0142,1986.0,2006.0,-20.0,1,1,Cfa,Cfb,Temperate,Temperate,0,Uruguay,Netherlands,0.5,0.5,23.8,0.0,0.0,None
Uruguay,New Zealand,0.0216,1986.0,1710.0,276.0,1,1,Cfa,Cfb,Temperate,Temperate,0,Uruguay,New Zealand,0.5,0.5,22.4,0.0,0.0,None
Uruguay,Norway,0.0242,1986.0,1994.0,-8.0,1,0,Cfa,Dfc,Temperate,Continental,1,Uruguay,Norway,0.5,0.2,25.6,0.2479,0.0079,Tier 3 (Weak)
Uruguay,Scotland,0.0036,1986.0,1857.0,129.0,1,1,Cfa,Cfb,Temperate,Temperate,0,Uruguay,Scotland,0.5,0.5,27.5,0.0,0.0,None
Uruguay,South Korea,0.0127,1986.0,1895.0,91.0,1,0,Cfa,Dwa,Temperate,Continental,1,Uruguay,South Korea,0.5,0.2,22.8,0.1706,0.0055,Tier 3 (Weak)
Uruguay,Sweden,0.0025,1986.0,1793.0,193.0,1,0,Cfa,Dfc,Temperate,Continental,1,Uruguay,Sweden,0.5,0.2,21.6,0.1328,0.0043,Tier 3 (Weak)
Uruguay,Switzerland,0.0232,1986.0,1990.0,-4.0,1,1,Cfa,Cfb,Temperate,Temperate,0,Uruguay,Switzerland,0.5,0.5,24.7,0.0,0.0,None
Uzbekistan,Austria,0.0099,1823.0,1929.0,-106.0,1,0,BWk,Dfb,Arid,Continental,1,Uzbekistan,Austria,0.4,0.2,22.9,0.1009,0.0032,Tier 3 (Weak)
Uzbekistan,Belgium,0.005,1823.0,2002.0,-179.0,0,1,BWk,Cfb,Arid,Temperate,1,Uzbekistan,Belgium,0.4,0.5,19.7,0.0,0.0,Tier 3 (Weak)
Uzbekistan,Canada,0.0043,1823.0,1903.0,-80.0,1,0,BWk,Dfc,Arid,Continental,1,Uzbekistan,Canada,0.4,0.2,21.9,0.1018,0.0033,Tier 3 (Weak)
Uzbekistan,Croatia,0.0724,1823.0,1979.0,-156.0,0,1,BWk,Cfb,Arid,Temperate,1,Uzbekistan,Croatia,0.4,0.5,24.4,0.0,0.0,Tier 3 (Weak)
Uzbekistan,Czech Republic,0.0033,1823.0,1837.0,-14.0,1,0,BWk,Dfb,Arid,Continental,1,Uzbekistan,Czech Republic,0.4,0.2,17.6,0.0,0.0,Tier 3 (Weak)
Uzbekistan,England,0.0915,1823.0,2083.0,-260.0,0,1,BWk,Cfb,Arid,Temperate,1,Uzbekistan,England,0.4,0.5,25.3,0.0,0.0,Tier 3 (Weak)
Uzbekistan,France,0.007,1823.0,2160.0,-337.0,0,1,BWk,Cfb,Arid,Temperate,1,Uzbekistan,France,0.4,0.5,25.8,0.0,0.0,Tier 3 (Weak)
Uzbekistan,Germany,0.0066,1823.0,2032.0,-209.0,0,1,BWk,Cfb,Arid,Temperate,1,Uzbekistan,Germany,0.4,0.5,23.9,0.0,0.0,Tier 3 (Weak)
Uzbekistan,Netherlands,0.003,1823.0,2006.0,-183.0,0,1,BWk,Cfb,Arid,Temperate,1,Uzbekistan,Netherlands,0.4,0.5,22.3,0.0,0.0,Tier 3 (Weak)
Uzbekistan,New Zealand,0.0007,1823.0,1710.0,113.0,0,1,BWk,Cfb,Arid,Temperate,1,Uzbekistan,New Zealand,0.4,0.5,15.2,0.0,0.0,Tier 3 (Weak)
Uzbekistan,Norway,0.0062,1823.0,1994.0,-171.0,1,0,BWk,Dfc,Arid,Continental,1,Uzbekistan,Norway,0.4,0.2,21.7,0.08,0.0026,Tier 3 (Weak)
Uzbekistan,Scotland,0.0018,1823.0,1857.0,-34.0,0,1,BWk,Cfb,Arid,Temperate,1,Uzbekistan,Scotland,0.4,0.5,22.8,0.0,0.0,Tier 3 (Weak)
Uzbekistan,South Korea,0.0028,1823.0,1895.0,-72.0,1,0,BWk,Dwa,Arid,Continental,1,Uzbekistan,South Korea,0.4,0.2,17.6,0.0,0.0,Tier 3 (Weak)
Uzbekistan,Sweden,0.0015,1823.0,1793.0,30.0,1,0,BWk,Dfc,Arid,Continental,1,Uzbekistan,Sweden,0.4,0.2,16.4,0.0,0.0,Tier 3 (Weak)
Uzbekistan,Switzerland,0.0093,1823.0,1990.0,-167.0,0,1,BWk,Cfb,Arid,Temperate,1,Uzbekistan,Switzerland,0.4,0.5,15.2,0.0,0.0,Tier 3 (Weak)
